Saving,V/PrCon/Pass,Game saving itself etc.,Actions,Kaydediliyor
Scholar,N,,Labels,Bilge
Science Fiction Game,NP,,Genre,Bilim Kurgu Oyunu
Scope,N,Weapon scope,Labels,Dürbün
Scopes,N/Pl,Weapon scopes,Labels,Dürbünler
Score,N,,Labels,Skor
Scoreboard,N,,Labels,Skor Tabelası
Screen Mode,NP,,Labels,Ekran Modu
Screen Shake,NP,,Labels,Ekran Sarsıntısı
Screen Size,NP,,Labels,Ekran Boyutu
Script Writer,NP,,Credits,Senaryo Yazarı
Script Writers,NP/Pl,,Credits,Senaryo Yazarları
Scripter,N,,Credits,Senarist
Scroll,V/T/Imp,"To scroll on menus, pages etc.",Actions,Kaydır
Scroll,N,Magic scrolls etc.,Labels,Parşömen Tomarı
Scrolls,N/Pl,Magic scrolls etc.,Labels,Parşömen Tomarları
Season,N,,Labels,Sezon
Seasons,N/Pl,,Labels,Sezonlar
Second Place,NP,Sb placed in second,Grades,İkinci
Secondary Weapon,NP,,Labels,İkincil Silah
Select,V/T/Imp,To select sth,Actions,Seç
Sell,V/T/Imp,To sell sth,Actions,Sat
Senior,ADJ,,Labels,Kıdemli
Sensitivity,N,,Labels,Hassasiyet
Sentinel,N,,Labels,Gözcü
Server,N,,Labels,Sunucu
Servers,N/Pl,,Labels,Sunucular
Setting,N,,Labels,Ayar
Settings,N/Pl,,Labels,Ayarlar
Setup,V/T/Imp,"To setup game, program etc.",Actions,Kur
SFX,Acr.,,Labels,Ses Efektleri
SFX,Acr.,,Labels,Özel Efektler
SFX Volume,NP,,Labels,Ses Efektleri
Shader,N,,Labels,Gölgelendirici
Shaders,N/Pl,,Labels,Gölgelendiriciler
Shadow,N,,Labels,Gölge
Shadow Quality,NP,,Labels,Gölge Kalitesi
Shadows,N/Pl,,Labels,Gölgeler
Shaman,N,,Labels,Şaman
Share,V/T/Imp,To share sth,Actions,Paylaş
Shared,V/Past/Pass,Sth was shared by sb,Status,Paylaşıldı
Sharpen,V/T/Imp,"To sharpen an image, screen",Actions,Keskinleştir
Sharpness,N,"Image, screen sharpness",Labels,Keskinlik
Shears,N/Pl,,Labels,Kırkma Makası
Shell,N,,Labels,Kabuk
Shell,N,,Labels,Deniz Kabuğu
Shield,N,A shield,Labels,Kalkan
Shield,V/T/Imp,To shield sb,Actions,Koru
Shielded,V/Past/Pass,Sb was shielded by sb,Status,Korundu
Shielding,V/PrCon/Act,Sb is shielding sth or sb,Actions,Koruyor
Shielding,N,Act of shielding sb or sth,Labels,Koruma
Shields,N/Pl,,Labels,Kalkanlar
Shift,VP/Imp,To shift gear in cars,Actions,Vites Değiştir
Shifting,NP,Act of shifting gears in car,Labels,Vites Değiştirme
Shoot,V/I/Imp,To fire a firearm,Actions,Ateş Et
Shoot,V/I/Imp,To fire a non firearm,Actions,Atış Yap
Shooter Game,NP,,Genre,Nişancı Oyunu
Shooting,N,Act of shooting a firearm,Labels,Ateş Etme
Shooting,N,Act of shooting a non firearm,Labels,Atış Yapma
Shop,N,"Micro transaction shop, IM",Labels,Mağaza
Shop,N,A shop in game,Labels,Dükkân
Shop,V/I/Imp,To shop,Actions,Alışveriş Yap
Short Bow,NP,,Labels,Kısa Yay
Shotgun,NP,,Labels,Pompalı Tüfek
Shoulder Swap,NP,,Labels,Omuz Değiştirme
Shovel,N,A shovel,Labels,Kürek
Shovel,V/T/Imp,To shovel earth etc.,Actions,Küre
Shovels,N/Pl,,Labels,Kürekler
Show,V/T/Imp,To show sth,Actions,Göster
Show FPS,VP/Imp,,Actions,Kare Hızını Göster
Show Tutorials,VP/Imp,,Actions,Eğitimleri Göster
Side Quest,NP,,Labels,Yan Görev
Sign In,V/I/Imp,To login,Actions,Oturum Aç
Sign Language,NP,,Labels,İşaret Dili
Silence,V/I/Imp,To silence sb or sth,Actions,Sustur
Silence Resistance,NP,,Labels,Susturma Direnci
Silenced,V/Past/Pass,Sb or sth was silenced by sb,Status,Susturuldu
Silencing,N ,Act of silencing sth or sb,Labels,Susturma
Silencing,V/PrCon/Act,Sb is silencing,Actions,Susturuyor
Silver,N,,Labels,Gümüş
Silver Medal,NP,,Labels,Gümüş Madalya
Simulation Game,NP,,Genre,Simülasyon Oyunu
Single Handed,NP,,Labels,Tek Elli
Single Player,NP,,Labels,Tek Oyunculu
Singleplayer,NP,,Labels,Tek Oyunculu
Size,N,,Labels,Boyut
Skeleton,N,,Labels,İskelet
Skill,N,"If it is magical, spell, skill",Labels,Yetenek
Skill,N,Ability to do something well,Labels,Beceri
Skill Tree,NP,"If it is magical, spell, skill",Labels,Yetenek Ağacı
Skill Tree,NP,Ability to do something well,Labels,Beceri Ağacı
Skills,N/Pl,"If it is magical, spell, skill",Labels,Yetenekler
Skills,N/Pl,Ability to do something well,Labels,Beceriler
Skin,N,Costumes,Labels,Kostüm
Skin,N,Tissue that covers the body,Labels,Deri
Skin,N,To skin ,Actions,Yüz
Skin,N,Dark/Pale/Yellow skin colour,Labels,Ten
Skin Colour,NP,,Labels,Ten Rengi
Skins,N/Pl,Costumes,Labels,Kostümler
Skip,V/T/Imp,To skip sth,Actions,Geç
Skipped,V/Past/Pass,Sth was skipped by sb,Status,Geçildi
Skipping,V/PrCon/Pass,Sb is skipping sth,Actions,Geçiliyor
Skirt,N,,Labels,Etek
Sleep,V/I/Imp,To sleep,Actions,Uyu
Sleep Resistance,NP,,Labels,Uyuma Direnci
Sleeping,V/PrCon/Act,Sb is sleeping,Actions,Uyuyor
Sleeping,N,"Act of sleeping, IM etc.",Labels,Uyuma
Slept,V/Past/Act,Sb slept,Status,Uyudu
Slow,ADJ,,Grades,Yavaş
Slow,V/T/Imp,To slow sth or sb,Actions,Yavaşlat
Slowed,V/Past/Pass,Sth or sb was slowed by sb,Status,Yavaşlatıldı
Slowing,V/PrCon/Act,Sb is slowing,Actions,Yavaşlatıyor
Slowing,N,"Act of slowing, IM etc.",Labels,Yavaşlatma
Small,ADJ,,Grades,Küçük
Small Shield,NP,,Labels,Küçük Kalkan
Smith,N,A blacksmith,Labels,Demirci
Smithing,N,"Act of smithing, IM etc.",Labels,Demircilik
Smithing Stone,NP,,Labels,Demircilik Taşı
Smithing Table,NP,,Labels,Demircilik Tezgâhı
Smoke Grenade,NP,,Labels,Sis Bombası
Sneak,V/I/Imp,"To hide, cloak",Actions,Gizlen
Sneaked,V/Past/Act,Sb sneaked,Status,Gizlendi
Sneaking,V/PrCon/Act,Sb sneaking,Actions,Gizleniyor
Sneaking,N,Act of sneaking,Labels,Gizlenme
Sniper,N,,Labels,Keskin Nişancı
Sniper Rifle,NP,,Labels,Keskin Nişancı Tüfeği
Sniper Rifles,NP/Pl,,Labels,Keskin Nişancı Tüfekleri
Snowball,N,,Labels,Kar Topu
Social,ADJ,,Labels,Sosyal
Soldier,N,,Labels,Asker
Sorcerer,N,,Labels,Sahir
Sorcery,N,,Labels,Sahircilik
Sort,V/T/Imp,To sort ,Actions,Sırala
Sort By,VP,Sorting Type,Labels,Sıralama Türü
Sort By Favorite,VP/Imp,,Actions,Favoriye Göre Sırala
Sort By Name,VP/Imp,,Actions,İsme Göre Sırala
Sort Chest,VP/Imp,,Actions,Sandığı Düzenle
Sound,N,,Labels,Ses
Sound,N,,Credits,Ses
Sound Designer,NP,,Credits,Ses Tasarımcısı
Sound Effects,NP,,Credits,Ses Efektleri
Sound Engineer,NP,,Credits,Ses Mühendisi
Sound Options,NP,,Labels,Ses Seçenekleri
Sound Quality,NP,,Labels,Ses Kalitesi
Sound Settings,NP,,Labels,Ses Ayarları
Sounds,N/Pl,,Labels,Sesler
Sounds,N/Pl,,Credits,Sesler
Soundtracks,N/Pl,,Credits,Oyun Müzikleri
Soundtrack,N,,Credits,Oyun Müziği
Soundtrack,N,,Labels,Ses Parçası
Soundtrack,N,,Labels,Oyun Müziği
Soup,N,,Labels,Çorba
Space,N,,Labels,Uzay
Spaceship,N,,Labels,Uzay Gemisi
Spawn Point,NP,,Labels,Canlanma Noktası
Speaker Setup,NP,,Labels,Hoparlör Kurulumu
Spear,N,,Labels,Mızrak
Special,ADJ,,Status,Özel
Spectate,V/T/Imp,To spectate,Actions,İzle
Spectator ,N,,Labels,İzleyici
Spectator Mode,NP,,Labels,İzleyici Modu
Spectators,N/Pl,,Labels,İzleyiciler
Speed,N,,Labels,Hız
Spell,N,,Labels,Büyü
Spell Cost,NP,,Labels,Büyü Bedeli
Spellcaster,N,,Labels,Büyücü
Spells,N/Pl,,Labels,Büyüler
Spin,V/T/Imp,To spin sth,Actions,Döndür
Spirit,N,,Labels,Ruh
Split Screen,NP,,Labels,Bölünmüş Ekran
Sports Game,NP,,Genre,Spor Oyunu
Spray,V/T/Imp,To spray paint,Actions,Püskürt
Sprint,V/I/Imp,To sprint,Actions,Hızlı Koş
Sprinting,V/PrCon/Act,Sb is sprinting,Actions,Hızlı Koşuyor
Sprinting,N,"Act of sprinting, IM etc.",Labels,Hızlı Koşma
Spyglass,N,,Labels,Dürbün
SSAO,Acr.,,Labels,SSAO
SSAO Quality,NP,,Labels,SSAO Kalitesi
Stability,N,"Being stable, not durability",Labels,Kararlılık
Staff,N,Staff of a mage,Labels,Asa
Staff,N,"Stick, bat, a weapon",Labels,Sopa
Stamina,N,,Labels,Dayanıklılık
Start,V/T/Imp,"To start a program, game",Actions,Başlat
Start,V/I/Imp,To start sth,Actions,Başla
Start Game,VP/Imp,,Actions,Oyunu Başlat
Start New Journey,VP/Imp,,Actions,Yeni Yolculuğa Başla
Start Now,VP/Imp,,Actions,Şimdi Başla
Starting,V/PrCon/Pass,Sth is starting,Actions,Başlatılıyor
Stats,N/Pl,,Labels,İstatistikler
Status,N,,Labels,Durum
Stay,V/I/Imp,To stay where you are,Actions,Kal
Steal,V/T/Imp,To steal sth,Actions,Çal
Stealing,N,Act of stealing,Labels,Çalma
Stealing,V/PrCon/Act,Sb is stealing,Actions,Çalıyor
Stealing Life,VP/PrCon/Act,Sb is stealing life,Actions,Can Çalıyor
Stealth,N,,Labels,Gizlilik
Steer,V/T/Imp,To drive wheel,Actions,Sür
Steer Left,V/Imp,To drive,Actions,Sola Sür
Steer Right,V/Imp,To drive,Actions,Sağa Sür
Steering,N,Steering sheel,Labels,Direksiyon
Steering Linearity,NP,,Labels,Direksiyon Doğrusallığı
Stereo,ADJ,,Labels,Çift Kanallı
Stick,N,Rod,Labels,Çubuk
Stick,NP,"Thin, twig",Labels,İnce Dal
Sticks,NP/Pl,Twigs,Labels,İnce Dallar
Sticks,N/Pl,Rods,Labels,Çubuklar
Sticky Bomb,NP,,Labels,Yapışkan Bomba
Stolen,V/Past/Pass,Sth was stolen by sb,Status,Çalındı
Stolen,ADJ,"A ""stolen"" thing",Labels,Çalıntı
Stone,N,Rock,Labels,Taş
Store,N,,Labels,Dükkân
Store,V/T/Imp,To store sth,Actions,Depola
Stored,V/Past/Pass,Sth was stored by sb,Status,Depolandı
Story,N,,Labels,Hikâye
STR,Abbr.,Character's stat,Labels,KUV
Straight,ADJ,,Labels,Düz
Straight Sword,NP,,Labels,Düz Kılıç
Straight Swords,NP/Pl,,Labels,Düz Kılıçlar
Strategy Game,NP,,Genre,Strateji Oyunu
Streamer Mode,NP,,Labels,Yayıncı Modu
Strength,N,,Labels,Kuvvet
Strike,V/T/Imp,To strike with weapon etc.,Actions,Vur
Striking,V/PrCon/Act,Sb is striking with weapon etc.,Actions,Vuruyor
String,N,,Labels,Yay
Strong Attack,NP,,Labels,Güçlü Saldırı
Struck,V/Past/Pass,Sth or sb was struck by sb,Status,Vuruldu
Stun,V/T/Imp,To stun sth or sb,Actions,Sersemlet
Stun Grenade,NP,,Labels,Sersemletme Bombası
Stunned,V/Past/Pass,Sb or sth was stunned by sb,Status,Sersemletildi
Stunning,V/PrCon/Act,Sb is stunning sth or sb,Actions,Sersemletiyor
Stunning,N,"Act of stunning, IM etc.",Labels,Sersemletme
Subtitle,N,,Labels,Alt Yazı
Subtitles,N/Pl,,Labels,Alt Yazılar
Subtitles Text Size,NP,,Labels,Alt Yazı Boyutu
Sugar,N,,Labels,Şeker
Summon,V/T/Imp,To summon sb or sth,Actions,Çağır
Summoned,V/Past/Pass,Sb or sth was summoned by sb,Status,Çağrıldı
Summoning,V/PrCon/Act,Sb is summoning sth or sb,Actions,Çağırıyor
Summoning,N,"Act of summoning, IM etc.",Labels,Çağırma
Supply,V/T/Imp,To supply sth,Actions,Tedarik Et
Supply,N,A supply,Labels,Erzak
Support,V/T/Imp,To support sb,Actions,Destekle
Support,N,A support,Labels,Destek
Suspend,V/T/Imp,To suspend,Actions,Askıya Al
Suspended,V/Past/Pass,Sth was suspended by sb,Status,Askıya Alındı
Suspension,N,,Labels,Süspansiyon
Suspensions,N/Pl,,Labels,Süspansiyonlar
Swim,N,To swimm,Labels,Yüz
Swim Down,VP/Imp,To swimm down,Actions,Dibe Dal
Swim Up,VP/Imp,To swimm up,Actions,Yukarı Çık
Swimming,N,"Act of swimming, IM etc.",Labels,Yüzme
Swimming,V/PrCon/Act,Sb is swimming,Actions,Yüzüyor
Swipe,V/T/Imp,To swipe,Actions,Kaydır
Switch Account,VP/Imp,,Actions,Hesap Değiştir
Switch Gear,VP/Imp,Equipment etc.,Actions,Ekipman Değiştir
Switch Gear,VP/Imp,Gear of a car,Actions,Vites Değiştir
Sword,N,,Labels,Kılıç
Swords,N/Pl,,Labels,Kılıçlar
System,N,,Labels,Sistem
System Menu,NP,,Labels,Sistem Menüsü
TAA,Acr.,,Labels,TAA
Tabard,N,,Labels,Zırhlı Yelek
Tactic,N,,Labels,Taktik
Tactics Game,NP,,Genre,Taktik Oyunu
Tactics,N/Pl,,Labels,Taktikler
Tag,N,,Labels,Etiket
Tags,N/Pl,,Labels,Etiketler
Talent,N,,Labels,Kabiliyet
Talents,N/Pl,,Labels,Kabiliyetler
Talisman,N,,Labels,Muska
Talismans,N/Pl,,Labels,Muskalar
Talk,V/I/Imp,To talk,Actions,Konuş
Talked,V/Past/Act,Sb talked,Status,Konuştu
Talked,V/Past/Pass,Sb was talked by sb,Status,Konuşuldu
Talking,N,"Act of talking, IM etc.",Labels,Konuşma
Talking,V/PrCon/Act,Sb is talking,Actions,Konuşuyor
Team,N,,Labels,Takım
Team Size,NP,,Labels,Takım Büyüklüğü
Teammate,N,,Labels,Takım Arkadaşı
Technical Art Director,NP,,Credits,Teknolojik Sanat Yönetmeni
Technical Artist,NP,,Credits,Teknoloji Sanatçısı
Technical Director,NP,,Credits,Teknoloji Yönetmeni
Telekinesis,N,,Labels,Telekinezi
Teleport,V/T/Imp,To teleport sth or sb,Actions,Işınla
Teleportation,N,"Act of teleporting, IM etc.",Labels,Işınlanma
Teleported,V/Past/Pass,Sb teleported,Status,Işınlandı
Teleporting,V/PrCon/Act,Sb is teleporting,Actions,Işınlanıyor
Terms Of Service,NP,,Labels,Hizmet Koşulları
Terms Of Use,NP,,Labels,Kullanım Koşulları
Text,N,,Labels,Metin
Text to Speech,NP,,Labels,Metin Okuma
Texture,N,,Labels,Doku
Texture Detail,NP,,Labels,Doku Detayı
Texture Filtering,NP,,Labels,Doku Filtreleme
Texture Quality,NP,,Labels,Doku Kalitesi
The End,Expression,,Labels,Son
Thief,N,,Labels,Hırsız
Thievery,N,,Labels,Hırsızlık
Third Party,NP,,Labels,Üçüncü Parti
Third Person Shooter,NP,,Genre,Üçüncü Şahıs Nişancı
Third Person View,NP,,Labels,Üçüncü Şahıs Bakış Açısı
Third Place,NP,Sb placed third,Grades,Üçüncü
Threshold,N,,Labels,Eşik
Throw,V/T/Imp,To throw sth,Actions,Fırlat
Throwable,ADJ,,Labels,Fırlatılabilir
Throwables,N/Pl,,Labels,Fırlatılabilirler
Thrust,V/T/Imp,To thrust a weapon ,Actions,Sapla
Thrusting,ADJ,Act of thrusting,Labels,Saplama
Thrusting Sword,NP,,Labels,Saplama Kılıcı
Tilt,V/T/Imp,To tilt sth,Actions,Eğ
Time,N,,Labels,Süre
Time Left,Expression,,Labels,Kalan Süre
Timestamp,N,,Labels,Tarih Bilgisi
Timestamps,N/Pl,,Labels,Tarih Bilgileri
Tiny,ADJ,,Grades,Ufacık
Tip,N,,Labels,Tüyo
Toggle Timeline,VP/Imp,,Actions,Zaman Çizelgesini Aç
Tool,N,If it is a tool like shovel etc.,Labels,Alet
Tool,N,"If it is a pc tool, game tool",Labels,Araç
Tools,N/Pl,If it is a tool like shovel etc.,Labels,Aletler
Tools,N/Pl,"If it is a pc tool, game tool",Labels,Araçlar
Torch,N,,Labels,Meşale
Torso,N,,Labels,Gövde
TOU,Acr.,,Labels,TOU
Touch,V/I/Imp,To touch,Actions,Dokun
Touch Settings,NP,,Labels,Dokunma Ayarları
Tournament,N,,Labels,Turnuva
Tournaments,N/Pl,,Labels,Turnuvalar
Tower Defence Game,NP,,Genre,Kule Savunması Oyunu
Trade,V/T/Imp,To trade sth with sb,Actions,Takas Et
Traded,V/Past/Pass,Sth was traded with sb,Status,Takas Edildi
Trading,N,"Act of trading, IM etc.",Labels,Takas Etme
Trading,V/PrCon/Act,Sb trading,Actions,Takas Ediliyor
Transgender,N,,Labels,Transseksüel
Translation,N,,Labels,Çeviri
Treasure,N,,Labels,Hazine
Tree,N,,Labels,Ağaç
Trial,N,Trial version etc.,Labels,Deneme
Trial,N,"Trialing your self, game mode",Labels,Sınama
Trilinear,ADJ,,Labels,Üç Doğrusal
Trophies,N/Pl,,Labels,Kupalar
Trophy,N,,Labels,Kupa
Trouser,N,,Labels,Pantolon
Trousers,N/Pl,,Labels,Pantolonlar
Turn,N,,Labels,Sıra
Turn Based,NP,,Genre,Sıra Tabanlı
Turn Based Strategy,NP,,Genre,Sıra Tabanlı Strateji
Turret,N,"If it is a tower, big turret",Labels,Kule
Turret,N,If it is mechanical weapon,Labels,Taret
Turrets,N/Pl,"If it is a tower, big turret",Labels,Kuleler
Turrets,N/Pl,If it is mechanical weapon,Labels,Taretler
Tutorial,N,,Labels,Eğitim
Tutorials,N/Pl,,Labels,Eğitimler
Two Handed,NP,,Labels,İki Elli
Two Handed Axe,NP,,Labels,İki Elli Balta
Two Handed Mace,NP,,Labels,İki Elli Topuz
Two Handed Sword,NP,,Labels,İki Elli Kılıç
Type,N,,Labels,Cins
UI Design,NP,,Credits,Arayüz Tasarımı
UI Designer,NP,,Credits,Arayüz Tasarımcısı
UI,N,,Credits,Arayüz
UI,N,,Labels,Arayüz
UI Scale,NP,,Labels,Arayüz Boyutu
UI Volume,NP,,Labels,Arayüz Sesi
Ultra,ADJ,,Grades,Aşırı
Unarmed,ADJ,,Labels,Silahsız
Unbeatable,ADJ,,Labels,Yenilmez
Unconscious,ADJ,,Labels,Baygın
Undead,ADJ,,Labels,Yaşayan Ölü
Undo,VP/Imp,To change back,Actions,Geri Al
Unique,ADJ,,Grades,Eşsiz
Unit,N,,Labels,Birim
Units,N/Pl,,Labels,Birimler
Unlock,V/Imp,"To remove, unlock a settings",Actions,Kilidi Kaldır
Unlock,V/Imp,To unlock a door lock etc.,Actions,Kilidi Aç
Unlocked Achievements,NP,,Labels,Kazanılan Başarımlar
Unrepairable,ADJ,,Labels,Tamir Edilemez
Up,Prep.,,Labels,Yukarı
Update,V/T/Imp,To update,Actions,Güncelle
Updated,ADJ,,Labels,Güncel
Updater,N,,Labels,Güncelleyici
Updating,V/PrCon/Act,Sth is being updated,Actions,Güncelleniyor
Use,V/T/Imp,To use,Actions,Kullan
Use Item,VP/Imp,To use,Actions,Eşyayı Kullan
Used,V/Past/Pass,Sth was used by sb,Status,Kullanıldı
User Interface,NP,,Labels,Kullanıcı Arayüzü
User Interface,NP,,Credits,Kullanıcı Arayüzü
User Interface Scale,NP,,Labels,Kullanıcı Arayüzü Boyutu
Username,N,,Labels,Kullanıcı Adı
Using,V/PrCon/Act,Sb is using sth,Actions,Kullanıyor
Using,N,Act of using,Labels,Kullanma
Value,N,,Labels,Değer
Vault,V/I/Imp,"To vault sth, wall etc.",Actions,Üzerinden Atla
Vaulting,N,"Act of vaulting, IM etc.",Labels,Üzerinden Atlama
Vehicle,N,,Labels,Araç
Vehicles,N/Pl,,Labels,Araçlar
Version,N,,Labels,Sürüm
Versions,N/Pl,,Labels,Sürümler
Versus,N,,Labels,Kapışma
Versus Mode,NP,,Labels,Kapışma Modu
Vertical Sensitivity,NP,,Labels,Dikey Hassasiyet
Vertical Sync,NP,,Labels,Dikey Senkronizasyon
Vertical Synchronization,NP,,Labels,Dikey Senkronizasyon
Very Easy,NP,,Grades,Çok Kolay
Very Hard,NP,,Grades,Çok Zor
Very High,NP,,Grades,Çok Yüksek
Very Low,NP,,Grades,Çok Düşük
Vial,N,,Labels,Küçük Şişe
Vibration,N,,Labels,Titreşim
Victory,N,,Labels,Zafer
Video,N,,Labels,Video
Video Calibration,NP,,Labels,Video Kalibrasyonu
Video Options,NP,,Labels,Video Seçenekleri
Video Quality,NP,,Labels,Video Kalitesi
Video Settings,NP,,Labels,Video Ayarları
View Controls,NP,,Labels,Görüş Kontrolleri
View Distance,NP,,Labels,Görüş Uzaklığı
Vigor,N,,Labels,Yaşam Gücü
Virtual Reality,NP,,Genre,Sanal Gerçeklik
Visibility,N,,Labels,Görünürlük
Voice,N,About voice chat,Labels,Sesli Sohbet
Voice,N,,Credits,Seslendirme
Voice Acting,NP,,Credits,Seslendirme Sanatçıları
Voice Chat,NP,,Labels,Sesli Sohbet
Voice Chat Volume,NP,,Labels,Sesli Sohbet Sesi
Voice Input,NP,,Labels,Sesli Sohbet Girdisi
Voice Input Mode,NP,,Labels,Sesli Sohbet Girdisi Modu
Voice Volume,NP,,Labels,Sesli Sohbet Sesi
Volume,N,,Labels,Ses
Volumetric Quality,NP,,Labels,Hacimsel Işıklandırma Kalitesi
V-Sync,Abbr.,,Labels,Dikey Senkronizasyon
Wait,V/T/Imp,To wait,Actions,Bekle
Wait for Vertical Sync,VP/I/Imp,,Labels,Dikey Senkronizasyonu Bekle
Waiting,V/PrCon/Pass,Sb or sth is waiting,Actions,Bekleniyor
Walk,V/I/Imp,To move,Actions,Yürü
Walk Backwards,VP/I/Imp,,Actions,Geri Yürü
Walk Forward,VP/I/Imp,,Actions,İleri Yürü
Walking,N,"Act of walking, IM etc.",Labels,Yürüme
Walking,V/PrCon/Act,Sb is walking,Actions,Yürüyor
Wall,N,,Labels,Duvar
Walls,N/Pl,,Labels,Duvarlar
Wand,N,Magic wand,Labels,Değnek
Wands,N/Pl,Magic wand,Labels,Değnekler
War,N,,Labels,Savaş
War Cry,NP,,Labels,Savaş Narası
Warning,N,,Labels,Dikkat
Warrior,N,,Labels,Savaşçı
Water,N,,Labels,Su
Water Attack,NP,,Labels,Su Saldırısı
Water Damage,NP,,Labels,Su Hasarı
Water Resistance,NP,,Labels,Su Direnci
Water Surface Quality,NP,,Labels,Su Yüzey Kalitesi
Waypoint,N,,Labels,Ara Nokta
Waypoints,N/Pl,,Labels,Ara Noktalar
Weapon,N,,Labels,Silah
Weapon Swap,NP,,Labels,Silah Değiştirme
Weapons,N/Pl,,Labels,Silahlar
Weekly,ADJ,,Labels,Haftalık
Weekly Missions,NP,,Labels,Haftalık Görevler
Weight,N,,Labels,Ağırlık
Welcome,Expression,,Labels,Hoş Geldiniz
Wet,ADJ,,Labels,Islak
What's New,Expression,,Sentences,Yeni Neler Var
Wheels,N/Pl,,Labels,Tekerlekler
Whip,N,A whip,Labels,Kırbaç
Whip,V/T/Imp,To whip,Actions,Kırbaçla
Whips,N/Pl,,Labels,Kırbaçlar
Widescreen,N,,Labels,Geniş Ekran
Window,N,,Labels,Pencere
Window Mode,NP,,Labels,Pencere Modu
Window Size,NP,,Labels,Pencere Boyutu
Windowed,ADJ,,Labels,Pencereli
Wing,N,,Labels,Kanat
Wings,N/Pl,,Labels,Kanatlar
Winner,N,,Labels,Kazanan
Wins,N/Pl,,Labels,Kazanmalar
Witch,N,,Labels,Cadı
Wits,N,,Labels,Akıl
Wizard,N,,Labels,Büyücü
Wolf,N,,Labels,Kurt
Woman,N,,Labels,Kadın
Women,N/Pl,,Labels,Kadınlar
Wood,N,,Labels,Tahta
Workshop,N,,Labels,Atölye
World,N,,Labels,Dünya
Wound,N,A wound,Labels,Yara
Wound,V/T/Imp,To wound sb,Actions,Yarala
Wounded,V/Past/Pass,Sb was wounded by sb,Status,Yaralandı
Wounded,ADJ,"A ""wounded"" sb",Labels,Yaralı
Wounding,N,"Act of wounding, IM etc.",Labels,Yaralama
Writer,N,,Credits,Yazar
Writers,N/Pl,,Credits,Yazarlar
Writing Director,NP,,Credits,Yazım Yönetmeni
XP,Acr.,,Labels,TP
Yes,Interjection,,Actions,Evet
You are dead,S,,Sentences,Öldün
You cannot carry any more,S,,Sentences,Daha fazla taşıyamazsın
You Died,S,,Sentences,Öldün
You have been defeated,S,,Sentences,Yenildin
You Lose,S/Present,,Sentences,Kaybettin
You Lost,S/Past,,Sentences,Kaybettin
You Win,S/Present,,Sentences,Kazandın
You Won,S/Past,,Sentences,Kazandın
Zeroing,N,Weapon zeroing,Labels,Sıfırlama
Zombie,N,,Labels,Zombi
Zombies,N/Pl,,Labels,Zombiler
Zone,N,,Labels,Alan
Zoom In,VP/I/Imp,To zoom a weapon etc.,Actions,Yakınlaştır
Zoom Out,VP/I/Imp,To zoom out a weapon etc.,Actions,Uzaklaştır
